#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=0.25, beta=0.5, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.0015625                0.000489881              
0.003125                 0.000981295              
0.0046875                0.00147425               
0.00625                  0.00196874               
0.0078125                0.00246479               
0.009375                 0.00296238               
0.0109375                0.00346153               
0.0125                   0.00396225               
0.0140625                0.00446453               
0.015625                 0.00496839               
0.0171875                0.00547382               
0.01875                  0.00598083               
0.0203125                0.00648943               
0.021875                 0.00699963               
0.0234375                0.00751141               
0.025                    0.00802481               
0.0265625                0.0085398                
0.028125                 0.00905641               
0.0296875                0.00957464               
0.03125                  0.0100945                
0.0328125                0.010616                 
0.034375                 0.0111391                
0.0359375                0.0116638                
0.0375                   0.0121902                
0.0390625                0.0127182                
0.040625                 0.0132479                
0.0421875                0.0137793                
0.04375                  0.0143123                
0.0453125                0.014847                 
0.046875                 0.0153833                
0.0484375                0.0159213                
0.05                     0.0164611                
0.0515625                0.0170025                
0.053125                 0.0175456                
0.0546875                0.0180903                
0.05625                  0.0186369                
0.0578125                0.0191851                
0.059375                 0.019735                 
0.0609375                0.0202866                
0.0625                   0.02084                  
0.0640625                0.0213951                
0.065625                 0.021952                 
0.0671875                0.0225106                
0.06875                  0.0230709                
0.0703125                0.023633                 
0.071875                 0.0241968                
0.0734375                0.0247625                
0.075                    0.0253298                
0.0765625                0.025899                 
0.078125                 0.0264699                
0.0796875                0.0270427                
0.08125                  0.0276172                
0.0828125                0.0281935                
0.084375                 0.0287716                
0.0859375                0.0293516                
0.0875                   0.0299333                
0.0890625                0.0305169                
0.090625                 0.0311023                
0.0921875                0.0316895                
0.09375                  0.0322786                
0.0953125                0.0328695                
0.096875                 0.0334622                
0.0984375                0.0340569                
0.1                      0.0346533                
0.101562                 0.0352517                
0.103125                 0.0358519                
0.104688                 0.036454                 
0.10625                  0.037058                 
0.107813                 0.0376638                
0.109375                 0.0382716                
0.110937                 0.0388813                
0.1125                   0.0394928                
0.114062                 0.0401063                
0.115625                 0.0407217                
0.117188                 0.0413391                
0.11875                  0.0419583                
0.120313                 0.0425795                
0.121875                 0.0432027                
0.123438                 0.0438278                
0.125                    0.0444549                
0.126562                 0.0450839                
0.128125                 0.0457149                
0.129688                 0.0463478                
0.13125                  0.0469828                
0.132812                 0.0476197                
0.134375                 0.0482586                
0.135937                 0.0488996                
0.1375                   0.0495425                
0.139063                 0.0501874                
0.140625                 0.0508344                
0.142187                 0.0514834                
0.14375                  0.0521344                
0.145313                 0.0527875                
0.146875                 0.0534426                
0.148438                 0.0540997                
0.15                     0.0547589                
0.151562                 0.0554202                
0.153125                 0.0560835                
0.154688                 0.0567489                
0.15625                  0.0574164                
0.157812                 0.058086                 
0.159375                 0.0587577                
0.160938                 0.0594315                
0.1625                   0.0601074                
0.164062                 0.0607854                
0.165625                 0.0614655                
0.167187                 0.0621478                
0.16875                  0.0628322                
0.170313                 0.0635187                
0.171875                 0.0642074                
0.173437                 0.0648983                
0.175                    0.0655913                
0.176563                 0.0662864                
0.178125                 0.0669838                
0.179688                 0.0676833                
0.18125                  0.0683851                
0.182812                 0.069089                 
0.184375                 0.0697951                
0.185938                 0.0705034                
0.1875                   0.071214                 
0.189062                 0.0719267                
0.190625                 0.0726418                
0.192188                 0.073359                 
0.19375                  0.0740785                
0.195312                 0.0748002                
0.196875                 0.0755242                
0.198437                 0.0762505                
0.2                      0.076979                 
0.201563                 0.0777098                
0.203125                 0.0784429                
0.204687                 0.0791783                
0.20625                  0.079916                 
0.207813                 0.0806561                
0.209375                 0.0813984                
0.210938                 0.082143                 
0.2125                   0.08289                  
0.214062                 0.0836393                
0.215625                 0.084391                 
0.217188                 0.085145                 
0.21875                  0.0859014                
0.220312                 0.0866601                
0.221875                 0.0874212                
0.223438                 0.0881847                
0.225                    0.0889506                
0.226562                 0.0897189                
0.228125                 0.0904896                
0.229687                 0.0912627                
0.23125                  0.0920382                
0.232813                 0.0928162                
0.234375                 0.0935966                
0.235937                 0.0943794                
0.2375                   0.0951647                
0.239063                 0.0959524                
0.240625                 0.0967426                
0.242188                 0.0975353                
0.24375                  0.0983305                
0.245312                 0.0991281                
0.246875                 0.0999282                
0.248438                 0.100731                 
0.25                     0.101536                 
0.251563                 0.102344                 
0.253125                 0.103154                 
0.254688                 0.103967                 
0.25625                  0.104782                 
0.257812                 0.1056                   
0.259375                 0.10642                  
0.260937                 0.107243                 
0.2625                   0.108069                 
0.264062                 0.108897                 
0.265625                 0.109728                 
0.267188                 0.110561                 
0.26875                  0.111397                 
0.270313                 0.112235                 
0.271875                 0.113076                 
0.273438                 0.11392                  
0.275                    0.114767                 
0.276562                 0.115616                 
0.278125                 0.116468                 
0.279687                 0.117322                 
0.28125                  0.118179                 
0.282813                 0.119039                 
0.284375                 0.119901                 
0.285938                 0.120766                 
0.2875                   0.121634                 
0.289062                 0.122505                 
0.290625                 0.123378                 
0.292187                 0.124254                 
0.29375                  0.125133                 
0.295312                 0.126015                 
0.296875                 0.126899                 
0.298438                 0.127786                 
0.3                      0.128676                 
0.301563                 0.129568                 
0.303125                 0.130464                 
0.304688                 0.131362                 
0.30625                  0.132263                 
0.307812                 0.133167                 
0.309375                 0.134074                 
0.310937                 0.134983                 
0.3125                   0.135895                 
0.314063                 0.136811                 
0.315625                 0.137729                 
0.317188                 0.13865                  
0.31875                  0.139574                 
0.320312                 0.1405                   
0.321875                 0.14143                  
0.323437                 0.142362                 
0.325                    0.143298                 
0.326562                 0.144236                 
0.328125                 0.145178                 
0.329688                 0.146122                 
0.33125                  0.147069                 
0.332813                 0.148019                 
0.334375                 0.148973                 
0.335938                 0.149929                 
0.3375                   0.150888                 
0.339062                 0.15185                  
0.340625                 0.152815                 
0.342187                 0.153783                 
0.34375                  0.154754                 
0.345313                 0.155729                 
0.346875                 0.156706                 
0.348438                 0.157686                 
0.35                     0.15867                  
0.351562                 0.159656                 
0.353125                 0.160646                 
0.354687                 0.161639                 
0.35625                  0.162634                 
0.357812                 0.163633                 
0.359375                 0.164635                 
0.360938                 0.16564                  
0.3625                   0.166649                 
0.364063                 0.16766                  
0.365625                 0.168675                 
0.367188                 0.169693                 
0.36875                  0.170714                 
0.370312                 0.171738                 
0.371875                 0.172765                 
0.373437                 0.173796                 
0.375                    0.17483                  
0.376563                 0.175867                 
0.378125                 0.176907                 
0.379688                 0.177951                 
0.38125                  0.178998                 
0.382812                 0.180048                 
0.384375                 0.181101                 
0.385937                 0.182158                 
0.3875                   0.183218                 
0.389062                 0.184281                 
0.390625                 0.185348                 
0.392188                 0.186418                 
0.39375                  0.187491                 
0.395313                 0.188568                 
0.396875                 0.189648                 
0.398438                 0.190731                 
0.4                      0.191818                 
0.401562                 0.192909                 
0.403125                 0.194002                 
0.404687                 0.195099                 
0.40625                  0.1962                   
0.407813                 0.197304                 
0.409375                 0.198411                 
0.410938                 0.199522                 
0.4125                   0.200637                 
0.414062                 0.201754                 
0.415625                 0.202876                 
0.417187                 0.204001                 
0.41875                  0.205129                 
0.420312                 0.206261                 
0.421875                 0.207396                 
0.423438                 0.208535                 
0.425                    0.209678                 
