#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1000, beta=1, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.0015625                0.00156172               
0.003125                 0.00312344               
0.0046875                0.00468517               
0.00625                  0.0062469                
0.0078125                0.00780862               
0.009375                 0.00937036               
0.0109375                0.0109321                
0.0125                   0.0124938                
0.0140625                0.0140556                
0.015625                 0.0156173                
0.0171875                0.0171791                
0.01875                  0.0187408                
0.0203125                0.0203026                
0.021875                 0.0218643                
0.0234375                0.0234261                
0.025                    0.0249878                
0.0265625                0.0265496                
0.028125                 0.0281113                
0.0296875                0.0296731                
0.03125                  0.0312349                
0.0328125                0.0327966                
0.034375                 0.0343584                
0.0359375                0.0359202                
0.0375                   0.037482                 
0.0390625                0.0390437                
0.040625                 0.0406055                
0.0421875                0.0421673                
0.04375                  0.0437291                
0.0453125                0.0452909                
0.046875                 0.0468527                
0.0484375                0.0484145                
0.05                     0.0499763                
0.0515625                0.0515381                
0.053125                 0.0530999                
0.0546875                0.0546617                
0.05625                  0.0562235                
0.0578125                0.0577853                
0.059375                 0.0593471                
0.0609375                0.0609089                
0.0625                   0.0624707                
0.0640625                0.0640325                
0.065625                 0.0655943                
0.0671875                0.0671562                
0.06875                  0.068718                 
0.0703125                0.0702798                
0.071875                 0.0718417                
0.0734375                0.0734035                
0.075                    0.0749653                
0.0765625                0.0765272                
0.078125                 0.078089                 
0.0796875                0.0796508                
0.08125                  0.0812127                
0.0828125                0.0827745                
0.084375                 0.0843364                
0.0859375                0.0858982                
0.0875                   0.0874601                
0.0890625                0.0890219                
0.090625                 0.0905838                
0.0921875                0.0921457                
0.09375                  0.0937075                
0.0953125                0.0952694                
0.096875                 0.0968313                
0.0984375                0.0983931                
0.1                      0.099955                 
0.101562                 0.101517                 
0.103125                 0.103079                 
0.104688                 0.104641                 
0.10625                  0.106203                 
0.107813                 0.107764                 
0.109375                 0.109326                 
0.110937                 0.110888                 
0.1125                   0.11245                  
0.114062                 0.114012                 
0.115625                 0.115574                 
0.117188                 0.117136                 
0.11875                  0.118698                 
0.120313                 0.12026                  
0.121875                 0.121821                 
0.123438                 0.123383                 
0.125                    0.124945                 
0.126562                 0.126507                 
0.128125                 0.128069                 
0.129688                 0.129631                 
0.13125                  0.131193                 
0.132812                 0.132755                 
0.134375                 0.134317                 
0.135937                 0.135879                 
0.1375                   0.137441                 
0.139063                 0.139003                 
0.140625                 0.140565                 
0.142187                 0.142127                 
0.14375                  0.143688                 
0.145313                 0.14525                  
0.146875                 0.146812                 
0.148438                 0.148374                 
0.15                     0.149936                 
0.151562                 0.151498                 
0.153125                 0.15306                  
0.154688                 0.154622                 
0.15625                  0.156184                 
0.157812                 0.157746                 
0.159375                 0.159308                 
0.160938                 0.16087                  
0.1625                   0.162432                 
0.164062                 0.163994                 
0.165625                 0.165556                 
0.167187                 0.167118                 
0.16875                  0.16868                  
0.170313                 0.170242                 
0.171875                 0.171804                 
0.173437                 0.173366                 
0.175                    0.174928                 
0.176563                 0.17649                  
0.178125                 0.178052                 
0.179688                 0.179614                 
0.18125                  0.181176                 
0.182812                 0.182738                 
0.184375                 0.1843                   
0.185938                 0.185862                 
0.1875                   0.187424                 
0.189062                 0.188986                 
0.190625                 0.190548                 
0.192188                 0.19211                  
0.19375                  0.193672                 
0.195312                 0.195234                 
0.196875                 0.196796                 
0.198437                 0.198358                 
0.2                      0.19992                  
0.201563                 0.201482                 
0.203125                 0.203044                 
0.204687                 0.204606                 
0.20625                  0.206168                 
0.207813                 0.20773                  
0.209375                 0.209292                 
0.210938                 0.210854                 
0.2125                   0.212416                 
0.214062                 0.213978                 
0.215625                 0.21554                  
0.217188                 0.217102                 
0.21875                  0.218665                 
0.220312                 0.220227                 
0.221875                 0.221789                 
0.223438                 0.223351                 
0.225                    0.224913                 
0.226562                 0.226475                 
0.228125                 0.228037                 
0.229687                 0.229599                 
0.23125                  0.231161                 
0.232813                 0.232723                 
0.234375                 0.234285                 
0.235937                 0.235847                 
0.2375                   0.237409                 
0.239063                 0.238972                 
0.240625                 0.240534                 
0.242188                 0.242096                 
0.24375                  0.243658                 
0.245312                 0.24522                  
0.246875                 0.246782                 
0.248438                 0.248344                 
0.25                     0.249906                 
0.251563                 0.251468                 
0.253125                 0.25303                  
0.254688                 0.254593                 
0.25625                  0.256155                 
0.257812                 0.257717                 
0.259375                 0.259279                 
0.260937                 0.260841                 
0.2625                   0.262403                 
0.264062                 0.263965                 
0.265625                 0.265527                 
0.267188                 0.26709                  
0.26875                  0.268652                 
0.270313                 0.270214                 
0.271875                 0.271776                 
0.273438                 0.273338                 
0.275                    0.2749                   
0.276562                 0.276462                 
0.278125                 0.278025                 
0.279687                 0.279587                 
0.28125                  0.281149                 
0.282813                 0.282711                 
0.284375                 0.284273                 
0.285938                 0.285835                 
0.2875                   0.287398                 
0.289062                 0.28896                  
0.290625                 0.290522                 
0.292187                 0.292084                 
0.29375                  0.293646                 
0.295312                 0.295208                 
0.296875                 0.296771                 
0.298438                 0.298333                 
0.3                      0.299895                 
0.301563                 0.301457                 
0.303125                 0.303019                 
0.304688                 0.304582                 
0.30625                  0.306144                 
0.307812                 0.307706                 
0.309375                 0.309268                 
0.310937                 0.31083                  
0.3125                   0.312393                 
0.314063                 0.313955                 
0.315625                 0.315517                 
0.317188                 0.317079                 
0.31875                  0.318641                 
0.320312                 0.320204                 
0.321875                 0.321766                 
0.323437                 0.323328                 
0.325                    0.32489                  
0.326562                 0.326453                 
0.328125                 0.328015                 
0.329688                 0.329577                 
0.33125                  0.331139                 
0.332813                 0.332701                 
0.334375                 0.334264                 
0.335938                 0.335826                 
0.3375                   0.337388                 
0.339062                 0.33895                  
0.340625                 0.340513                 
0.342187                 0.342075                 
0.34375                  0.343637                 
0.345313                 0.345199                 
0.346875                 0.346762                 
0.348438                 0.348324                 
0.35                     0.349886                 
0.351562                 0.351449                 
0.353125                 0.353011                 
0.354687                 0.354573                 
0.35625                  0.356135                 
0.357812                 0.357698                 
0.359375                 0.35926                  
0.360938                 0.360822                 
0.3625                   0.362384                 
0.364063                 0.363947                 
0.365625                 0.365509                 
0.367188                 0.367071                 
0.36875                  0.368634                 
0.370312                 0.370196                 
0.371875                 0.371758                 
0.373437                 0.373321                 
0.375                    0.374883                 
0.376563                 0.376445                 
0.378125                 0.378007                 
0.379688                 0.37957                  
0.38125                  0.381132                 
0.382812                 0.382694                 
0.384375                 0.384257                 
0.385937                 0.385819                 
0.3875                   0.387381                 
0.389062                 0.388944                 
0.390625                 0.390506                 
0.392188                 0.392068                 
0.39375                  0.393631                 
0.395313                 0.395193                 
0.396875                 0.396755                 
0.398438                 0.398318                 
0.4                      0.39988                  
0.401562                 0.401442                 
0.403125                 0.403005                 
0.404687                 0.404567                 
0.40625                  0.406129                 
0.407813                 0.407692                 
0.409375                 0.409254                 
0.410938                 0.410816                 
0.4125                   0.412379                 
0.414062                 0.413941                 
0.415625                 0.415504                 
0.417187                 0.417066                 
0.41875                  0.418628                 
0.420312                 0.420191                 
0.421875                 0.421753                 
0.423438                 0.423315                 
0.425                    0.424878                 
0.426563                 0.42644                  
0.428125                 0.428003                 
0.429688                 0.429565                 
0.43125                  0.431127                 
0.432812                 0.43269                  
0.434375                 0.434252                 
0.435937                 0.435815                 
0.4375                   0.437377                 
0.439063                 0.438939                 
0.440625                 0.440502                 
0.442188                 0.442064                 
