#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=21, gamma=0.
#1-x_j/L                 2-Value                  
0.417166                 4.82596e-06              
0.419162                 5.03261e-06              
0.421158                 5.24811e-06              
0.423154                 5.47283e-06              
0.42515                  5.70718e-06              
0.427146                 5.95156e-06              
0.429142                 6.2064e-06               
0.431138                 6.47216e-06              
0.433134                 6.74929e-06              
0.43513                  7.03828e-06              
0.437126                 7.33965e-06              
0.439122                 7.65392e-06              
0.441118                 7.98165e-06              
0.443114                 8.32341e-06              
0.44511                  8.6798e-06               
0.447106                 9.05145e-06              
0.449102                 9.43901e-06              
0.451098                 9.84316e-06              
0.453094                 1.02646e-05              
0.45509                  1.07041e-05              
0.457086                 1.11624e-05              
0.459082                 1.16404e-05              
0.461078                 1.21388e-05              
0.463074                 1.26585e-05              
0.46507                  1.32005e-05              
0.467066                 1.37657e-05              
0.469062                 1.43551e-05              
0.471058                 1.49697e-05              
0.473054                 1.56107e-05              
0.47505                  1.62791e-05              
0.477046                 1.69761e-05              
0.479042                 1.77029e-05              
0.481038                 1.84609e-05              
0.483034                 1.92513e-05              
0.48503                  2.00755e-05              
0.487026                 2.09351e-05              
0.489022                 2.18314e-05              
0.491018                 2.27661e-05              
0.493014                 2.37409e-05              
0.49501                  2.47573e-05              
0.497006                 2.58173e-05              
0.499002                 2.69227e-05              
0.500998                 2.80754e-05              
0.502994                 2.92774e-05              
0.50499                  3.05309e-05              
0.506986                 3.18381e-05              
0.508982                 3.32013e-05              
0.510978                 3.46228e-05              
0.512974                 3.61051e-05              
0.51497                  3.7651e-05               
0.516966                 3.9263e-05               
0.518962                 4.0944e-05               
0.520958                 4.2697e-05               
0.522954                 4.4525e-05               
0.52495                  4.64313e-05              
0.526946                 4.84193e-05              
0.528942                 5.04923e-05              
0.530938                 5.26541e-05              
0.532934                 5.49085e-05              
0.53493                  5.72593e-05              
0.536926                 5.97108e-05              
0.538922                 6.22673e-05              
0.540918                 6.49332e-05              
0.542914                 6.77133e-05              
0.54491                  7.06124e-05              
0.546906                 7.36356e-05              
0.548902                 7.67882e-05              
0.550898                 8.00758e-05              
0.552894                 8.35042e-05              
0.55489                  8.70794e-05              
0.556886                 9.08076e-05              
0.558882                 9.46954e-05              
0.560878                 9.87497e-05              
0.562874                 0.000102978              
0.56487                  0.000107386              
0.566866                 0.000111984              
0.568862                 0.000116779              
0.570858                 0.000121778              
0.572854                 0.000126992              
0.57485                  0.000132429              
0.576846                 0.000138099              
0.578842                 0.000144011              
0.580838                 0.000150177              
0.582834                 0.000156607              
0.58483                  0.000163312              
0.586826                 0.000170304              
0.588822                 0.000177595              
0.590818                 0.000185199              
0.592814                 0.000193128              
0.59481                  0.000201396              
0.596806                 0.000210019              
0.598802                 0.00021901               
0.600798                 0.000228387              
0.602794                 0.000238165              
0.60479                  0.000248362              
0.606786                 0.000258995              
0.608782                 0.000270084              
0.610778                 0.000281647              
0.612774                 0.000293705              
0.61477                  0.00030628               
0.616766                 0.000319393              
0.618762                 0.000333067              
0.620758                 0.000347327              
0.622754                 0.000362197              
0.62475                  0.000377704              
0.626747                 0.000393875              
0.628743                 0.000410738              
0.630739                 0.000428324              
0.632735                 0.000446662              
0.634731                 0.000465785              
0.636727                 0.000485727              
0.638723                 0.000506522              
0.640719                 0.000528208              
0.642715                 0.000550823              
0.644711                 0.000574406              
0.646707                 0.000598998              
0.648703                 0.000624643              
0.650699                 0.000651387              
0.652695                 0.000679275              
0.654691                 0.000708357              
0.656687                 0.000738684              
0.658683                 0.00077031               
0.660679                 0.00080329               
0.662675                 0.000837681              
0.664671                 0.000873545              
0.666667                 0.000910945              
0.668663                 0.000949946              
0.670659                 0.000990616              
0.672655                 0.00103303               
0.674651                 0.00107726               
0.676647                 0.00112338               
0.678643                 0.00117147               
0.680639                 0.00122163               
0.682635                 0.00127393               
0.684631                 0.00132847               
0.686627                 0.00138535               
0.688623                 0.00144466               
0.690619                 0.00150651               
0.692615                 0.00157101               
0.694611                 0.00163827               
0.696607                 0.00170841               
0.698603                 0.00178155               
0.700599                 0.00185783               
0.702595                 0.00193737               
0.704591                 0.00202031               
0.706587                 0.00210681               
0.708583                 0.00219701               
0.710579                 0.00229107               
0.712575                 0.00238916               
0.714571                 0.00249145               
0.716567                 0.00259812               
0.718563                 0.00270935               
0.720559                 0.00282535               
0.722555                 0.00294631               
0.724551                 0.00307245               
0.726547                 0.00320399               
0.728543                 0.00334117               
0.730539                 0.00348421               
0.732535                 0.00363339               
0.734531                 0.00378894               
0.736527                 0.00395116               
0.738523                 0.00412033               
0.740519                 0.00429673               
0.742515                 0.00448069               
0.744511                 0.00467252               
0.746507                 0.00487257               
0.748503                 0.00508118               
0.750499                 0.00529872               
0.752495                 0.00552558               
0.754491                 0.00576215               
0.756487                 0.00600885               
0.758483                 0.00626611               
0.760479                 0.00653438               
0.762475                 0.00681414               
0.764471                 0.00710588               
0.766467                 0.00741011               
0.768463                 0.00772736               
0.770459                 0.00805819               
0.772455                 0.00840319               
0.774451                 0.00876296               
0.776447                 0.00913814               
0.778443                 0.00952937               
0.780439                 0.00993736               
0.782435                 0.0103628                
0.784431                 0.0108065                
0.786427                 0.0112691                
0.788423                 0.0117516                
0.790419                 0.0122547                
0.792415                 0.0127794                
0.794411                 0.0133265                
0.796407                 0.0138971                
0.798403                 0.0144921                
0.800399                 0.0151125                
0.802395                 0.0157596                
0.804391                 0.0164343                
0.806387                 0.0171379                
0.808383                 0.0178716                
0.810379                 0.0186368                
0.812375                 0.0194347                
0.814371                 0.0202667                
0.816367                 0.0211344                
0.818363                 0.0220393                
0.820359                 0.0229828                
0.822355                 0.0239668                
0.824351                 0.0249929                
0.826347                 0.0260629                
0.828343                 0.0271788                
0.830339                 0.0283424                
0.832335                 0.0295558                
0.834331                 0.0308212                
0.836327                 0.0321408                
0.838323                 0.0335168                
0.840319                 0.0349518                
0.842315                 0.0364482                
0.844311                 0.0380087                
0.846307                 0.039636                 
0.848303                 0.0413329                
0.850299                 0.0431025                
0.852295                 0.0449479                
0.854291                 0.0468723                
0.856287                 0.0488791                
0.858283                 0.0509717                
0.860279                 0.053154                 
0.862275                 0.0554297                
0.864271                 0.0578029                
0.866267                 0.0602776                
0.868263                 0.0628583                
0.870259                 0.0655495                
0.872255                 0.0683559                
0.874251                 0.0712824                
0.876248                 0.0743343                
0.878244                 0.0775168                
0.88024                  0.0808355                
0.882236                 0.0842964                
0.884232                 0.0879054                
0.886228                 0.091669                 
0.888224                 0.0955936                
0.89022                  0.0996863                
0.892216                 0.103954                 
0.894212                 0.108405                 
