#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1000, beta=1, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.00990099               0.00989609               
0.019802                 0.0197923                
0.029703                 0.0296886                
0.039604                 0.0395849                
0.049505                 0.0494814                
0.0594059                0.059378                 
0.0693069                0.0692747                
0.0792079                0.0791715                
0.0891089                0.0890683                
0.0990099                0.0989653                
0.108911                 0.108862                 
0.118812                 0.11876                  
0.128713                 0.128657                 
0.138614                 0.138554                 
0.148515                 0.148452                 
0.158416                 0.158349                 
0.168317                 0.168247                 
0.178218                 0.178145                 
0.188119                 0.188042                 
0.19802                  0.19794                  
0.207921                 0.207838                 
0.217822                 0.217737                 
0.227723                 0.227635                 
0.237624                 0.237533                 
0.247525                 0.247432                 
0.257426                 0.25733                  
0.267327                 0.267229                 
0.277228                 0.277128                 
0.287129                 0.287026                 
0.29703                  0.296925                 
0.306931                 0.306824                 
0.316832                 0.316723                 
0.326733                 0.326623                 
0.336634                 0.336522                 
0.346535                 0.346421                 
0.356436                 0.356321                 
0.366337                 0.366221                 
0.376238                 0.37612                  
0.386139                 0.38602                  
0.39604                  0.39592                  
0.405941                 0.40582                  
0.415842                 0.41572                  
0.425743                 0.42562                  
0.435644                 0.435521                 
0.445545                 0.445421                 
0.455446                 0.455322                 
0.465347                 0.465222                 
0.475248                 0.475123                 
0.485149                 0.485024                 
0.49505                  0.494925                 
0.50495                  0.504826                 
0.514851                 0.514727                 
0.524752                 0.524628                 
0.534653                 0.534529                 
0.544554                 0.54443                  
0.554455                 0.554332                 
0.564356                 0.564234                 
0.574257                 0.574135                 
0.584158                 0.584037                 
0.594059                 0.593939                 
0.60396                  0.603841                 
0.613861                 0.613743                 
0.623762                 0.623645                 
0.633663                 0.633547                 
0.643564                 0.64345                  
0.653465                 0.653352                 
0.663366                 0.663255                 
0.673267                 0.673157                 
0.683168                 0.68306                  
0.693069                 0.692963                 
0.70297                  0.702866                 
0.712871                 0.712769                 
0.722772                 0.722672                 
0.732673                 0.732575                 
0.742574                 0.742479                 
0.752475                 0.752382                 
0.762376                 0.762286                 
0.772277                 0.772189                 
0.782178                 0.782093                 
0.792079                 0.791997                 
0.80198                  0.801901                 
0.811881                 0.811805                 
0.821782                 0.821709                 
0.831683                 0.831613                 
0.841584                 0.841517                 
0.851485                 0.851422                 
0.861386                 0.861326                 
0.871287                 0.871231                 
0.881188                 0.881136                 
0.891089                 0.891041                 
0.90099                  0.900945                 
0.910891                 0.91085                  
0.920792                 0.920756                 
0.930693                 0.930661                 
0.940594                 0.940566                 
0.950495                 0.950472                 
0.960396                 0.960377                 
0.970297                 0.970283                 
0.980198                 0.980188                 
0.990099                 0.990094                 
1                        1                        
