#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1000, beta=1, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.00332226               0.0033206                
0.00664452               0.00664122               
0.00996678               0.00996184               
0.013289                 0.0132825                
0.0166113                0.0166031                
0.0199336                0.0199238                
0.0232558                0.0232445                
0.0265781                0.0265651                
0.0299003                0.0298858                
0.0332226                0.0332065                
0.0365449                0.0365272                
0.0398671                0.039848                 
0.0431894                0.0431687                
0.0465116                0.0464895                
0.0498339                0.0498102                
0.0531561                0.053131                 
0.0564784                0.0564518                
0.0598007                0.0597726                
0.0631229                0.0630934                
0.0664452                0.0664142                
0.0697674                0.069735                 
0.0730897                0.0730558                
0.076412                 0.0763767                
0.0797342                0.0796975                
0.0830565                0.0830184                
0.0863787                0.0863393                
0.089701                 0.0896602                
0.0930233                0.0929811                
0.0963455                0.096302                 
0.0996678                0.0996229                
0.10299                  0.102944                 
0.106312                 0.106265                 
0.109635                 0.109586                 
0.112957                 0.112907                 
0.116279                 0.116228                 
0.119601                 0.119549                 
0.122924                 0.12287                  
0.126246                 0.126191                 
0.129568                 0.129512                 
0.13289                  0.132833                 
0.136213                 0.136154                 
0.139535                 0.139475                 
0.142857                 0.142796                 
0.146179                 0.146117                 
0.149502                 0.149438                 
0.152824                 0.152759                 
0.156146                 0.15608                  
0.159468                 0.159401                 
0.162791                 0.162723                 
0.166113                 0.166044                 
0.169435                 0.169365                 
0.172757                 0.172686                 
0.17608                  0.176007                 
0.179402                 0.179328                 
0.182724                 0.18265                  
0.186047                 0.185971                 
0.189369                 0.189292                 
0.192691                 0.192613                 
0.196013                 0.195935                 
0.199336                 0.199256                 
0.202658                 0.202577                 
0.20598                  0.205898                 
0.209302                 0.20922                  
0.212625                 0.212541                 
0.215947                 0.215862                 
0.219269                 0.219184                 
0.222591                 0.222505                 
0.225914                 0.225826                 
0.229236                 0.229148                 
0.232558                 0.232469                 
0.23588                  0.23579                  
0.239203                 0.239112                 
0.242525                 0.242433                 
0.245847                 0.245754                 
0.249169                 0.249076                 
0.252492                 0.252397                 
0.255814                 0.255719                 
0.259136                 0.25904                  
0.262458                 0.262362                 
0.265781                 0.265683                 
0.269103                 0.269005                 
0.272425                 0.272326                 
0.275748                 0.275648                 
0.27907                  0.278969                 
0.282392                 0.282291                 
0.285714                 0.285612                 
0.289037                 0.288934                 
0.292359                 0.292255                 
0.295681                 0.295577                 
0.299003                 0.298899                 
0.302326                 0.30222                  
0.305648                 0.305542                 
0.30897                  0.308863                 
0.312292                 0.312185                 
0.315615                 0.315507                 
0.318937                 0.318828                 
0.322259                 0.32215                  
0.325581                 0.325472                 
0.328904                 0.328793                 
0.332226                 0.332115                 
0.335548                 0.335437                 
0.33887                  0.338758                 
0.342193                 0.34208                  
0.345515                 0.345402                 
0.348837                 0.348724                 
0.352159                 0.352045                 
0.355482                 0.355367                 
0.358804                 0.358689                 
0.362126                 0.362011                 
0.365449                 0.365333                 
0.368771                 0.368654                 
0.372093                 0.371976                 
0.375415                 0.375298                 
0.378738                 0.37862                  
0.38206                  0.381942                 
0.385382                 0.385264                 
0.388704                 0.388586                 
0.392027                 0.391907                 
0.395349                 0.395229                 
0.398671                 0.398551                 
0.401993                 0.401873                 
0.405316                 0.405195                 
0.408638                 0.408517                 
0.41196                  0.411839                 
0.415282                 0.415161                 
0.418605                 0.418483                 
0.421927                 0.421805                 
0.425249                 0.425127                 
0.428571                 0.428449                 
0.431894                 0.431771                 
0.435216                 0.435093                 
0.438538                 0.438415                 
0.44186                  0.441737                 
0.445183                 0.445059                 
0.448505                 0.448381                 
0.451827                 0.451703                 
0.45515                  0.455026                 
0.458472                 0.458348                 
0.461794                 0.46167                  
0.465116                 0.464992                 
0.468439                 0.468314                 
0.471761                 0.471636                 
0.475083                 0.474958                 
0.478405                 0.478281                 
0.481728                 0.481603                 
0.48505                  0.484925                 
0.488372                 0.488247                 
0.491694                 0.491569                 
0.495017                 0.494892                 
0.498339                 0.498214                 
0.501661                 0.501536                 
0.504983                 0.504858                 
0.508306                 0.508181                 
0.511628                 0.511503                 
0.51495                  0.514825                 
0.518272                 0.518148                 
0.521595                 0.52147                  
0.524917                 0.524792                 
0.528239                 0.528115                 
0.531561                 0.531437                 
0.534884                 0.534759                 
0.538206                 0.538082                 
0.541528                 0.541404                 
0.54485                  0.544727                 
0.548173                 0.548049                 
0.551495                 0.551371                 
0.554817                 0.554694                 
0.55814                  0.558016                 
0.561462                 0.561339                 
0.564784                 0.564661                 
0.568106                 0.567984                 
0.571429                 0.571306                 
0.574751                 0.574629                 
0.578073                 0.577951                 
0.581395                 0.581274                 
0.584718                 0.584596                 
0.58804                  0.587919                 
0.591362                 0.591241                 
0.594684                 0.594564                 
0.598007                 0.597886                 
0.601329                 0.601209                 
0.604651                 0.604532                 
0.607973                 0.607854                 
0.611296                 0.611177                 
0.614618                 0.6145                   
0.61794                  0.617822                 
0.621262                 0.621145                 
0.624585                 0.624467                 
0.627907                 0.62779                  
0.631229                 0.631113                 
0.634551                 0.634436                 
0.637874                 0.637758                 
0.641196                 0.641081                 
0.644518                 0.644404                 
0.647841                 0.647726                 
0.651163                 0.651049                 
0.654485                 0.654372                 
0.657807                 0.657695                 
0.66113                  0.661018                 
0.664452                 0.66434                  
0.667774                 0.667663                 
0.671096                 0.670986                 
0.674419                 0.674309                 
0.677741                 0.677632                 
0.681063                 0.680955                 
0.684385                 0.684277                 
0.687708                 0.6876                   
0.69103                  0.690923                 
0.694352                 0.694246                 
0.697674                 0.697569                 
0.700997                 0.700892                 
0.704319                 0.704215                 
0.707641                 0.707538                 
0.710963                 0.710861                 
0.714286                 0.714184                 
0.717608                 0.717507                 
0.72093                  0.72083                  
0.724252                 0.724153                 
0.727575                 0.727476                 
0.730897                 0.730799                 
0.734219                 0.734122                 
0.737542                 0.737445                 
0.740864                 0.740768                 
0.744186                 0.744091                 
0.747508                 0.747414                 
0.750831                 0.750737                 
0.754153                 0.75406                  
0.757475                 0.757383                 
0.760797                 0.760706                 
0.76412                  0.764029                 
0.767442                 0.767353                 
0.770764                 0.770676                 
0.774086                 0.773999                 
0.777409                 0.777322                 
0.780731                 0.780645                 
0.784053                 0.783968                 
0.787375                 0.787292                 
0.790698                 0.790615                 
0.79402                  0.793938                 
0.797342                 0.797261                 
0.800664                 0.800585                 
0.803987                 0.803908                 
0.807309                 0.807231                 
0.810631                 0.810554                 
0.813953                 0.813878                 
0.817276                 0.817201                 
0.820598                 0.820524                 
0.82392                  0.823848                 
0.827243                 0.827171                 
0.830565                 0.830494                 
0.833887                 0.833818                 
0.837209                 0.837141                 
0.840532                 0.840465                 
0.843854                 0.843788                 
0.847176                 0.847111                 
0.850498                 0.850435                 
0.853821                 0.853758                 
0.857143                 0.857082                 
0.860465                 0.860405                 
0.863787                 0.863729                 
0.86711                  0.867052                 
0.870432                 0.870375                 
0.873754                 0.873699                 
0.877076                 0.877022                 
0.880399                 0.880346                 
0.883721                 0.88367                  
0.887043                 0.886993                 
0.890365                 0.890317                 
0.893688                 0.89364                  
0.89701                  0.896964                 
0.900332                 0.900287                 
0.903654                 0.903611                 
0.906977                 0.906935                 
0.910299                 0.910258                 
0.913621                 0.913582                 
0.916944                 0.916905                 
0.920266                 0.920229                 
0.923588                 0.923553                 
0.92691                  0.926876                 
0.930233                 0.9302                   
0.933555                 0.933524                 
0.936877                 0.936848                 
0.940199                 0.940171                 
0.943522                 0.943495                 
0.946844                 0.946819                 
0.950166                 0.950142                 
0.953488                 0.953466                 
0.956811                 0.95679                  
0.960133                 0.960114                 
0.963455                 0.963438                 
0.966777                 0.966761                 
0.9701                   0.970085                 
0.973422                 0.973409                 
0.976744                 0.976733                 
0.980066                 0.980057                 
0.983389                 0.983381                 
0.986711                 0.986704                 
0.990033                 0.990028                 
0.993355                 0.993352                 
0.996678                 0.996676                 
1                        1                        
