#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=0, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.0015625                0.0015625                
0.003125                 0.003125                 
0.0046875                0.0046875                
0.00625                  0.00625                  
0.0078125                0.0078125                
0.009375                 0.009375                 
0.0109375                0.0109375                
0.0125                   0.0125                   
0.0140625                0.0140625                
0.015625                 0.015625                 
0.0171875                0.0171875                
0.01875                  0.01875                  
0.0203125                0.0203125                
0.021875                 0.021875                 
0.0234375                0.0234375                
0.025                    0.025                    
0.0265625                0.0265625                
0.028125                 0.028125                 
0.0296875                0.0296875                
0.03125                  0.03125                  
0.0328125                0.0328125                
0.034375                 0.034375                 
0.0359375                0.0359375                
0.0375                   0.0375                   
0.0390625                0.0390625                
0.040625                 0.040625                 
0.0421875                0.0421875                
0.04375                  0.04375                  
0.0453125                0.0453125                
0.046875                 0.046875                 
0.0484375                0.0484375                
0.05                     0.05                     
0.0515625                0.0515625                
0.053125                 0.053125                 
0.0546875                0.0546875                
0.05625                  0.05625                  
0.0578125                0.0578125                
0.059375                 0.059375                 
0.0609375                0.0609375                
0.0625                   0.0625                   
0.0640625                0.0640625                
0.065625                 0.065625                 
0.0671875                0.0671875                
0.06875                  0.06875                  
0.0703125                0.0703125                
0.071875                 0.071875                 
0.0734375                0.0734375                
0.075                    0.075                    
0.0765625                0.0765625                
0.078125                 0.078125                 
0.0796875                0.0796875                
0.08125                  0.08125                  
0.0828125                0.0828125                
0.084375                 0.084375                 
0.0859375                0.0859375                
0.0875                   0.0875                   
0.0890625                0.0890625                
0.090625                 0.090625                 
0.0921875                0.0921875                
0.09375                  0.09375                  
0.0953125                0.0953125                
0.096875                 0.096875                 
0.0984375                0.0984375                
0.1                      0.1                      
0.101562                 0.101562                 
0.103125                 0.103125                 
0.104688                 0.104687                 
0.10625                  0.10625                  
0.107813                 0.107812                 
0.109375                 0.109375                 
0.110937                 0.110937                 
0.1125                   0.1125                   
0.114062                 0.114062                 
0.115625                 0.115625                 
0.117188                 0.117187                 
0.11875                  0.11875                  
0.120313                 0.120312                 
0.121875                 0.121875                 
0.123438                 0.123437                 
0.125                    0.125                    
0.126562                 0.126562                 
0.128125                 0.128125                 
0.129688                 0.129687                 
0.13125                  0.13125                  
0.132812                 0.132812                 
0.134375                 0.134375                 
0.135937                 0.135937                 
0.1375                   0.1375                   
0.139063                 0.139062                 
0.140625                 0.140625                 
0.142187                 0.142187                 
0.14375                  0.14375                  
0.145313                 0.145312                 
0.146875                 0.146875                 
0.148438                 0.148437                 
0.15                     0.15                     
0.151562                 0.151562                 
0.153125                 0.153125                 
0.154688                 0.154687                 
0.15625                  0.15625                  
0.157812                 0.157812                 
0.159375                 0.159375                 
0.160938                 0.160937                 
0.1625                   0.1625                   
0.164062                 0.164062                 
0.165625                 0.165625                 
0.167187                 0.167187                 
0.16875                  0.16875                  
0.170313                 0.170312                 
0.171875                 0.171875                 
0.173437                 0.173437                 
0.175                    0.175                    
0.176563                 0.176562                 
0.178125                 0.178125                 
0.179688                 0.179687                 
0.18125                  0.18125                  
0.182812                 0.182812                 
0.184375                 0.184375                 
0.185938                 0.185937                 
0.1875                   0.1875                   
0.189062                 0.189062                 
0.190625                 0.190625                 
0.192188                 0.192187                 
0.19375                  0.19375                  
0.195312                 0.195312                 
0.196875                 0.196875                 
0.198437                 0.198437                 
0.2                      0.2                      
0.201563                 0.201562                 
0.203125                 0.203125                 
0.204687                 0.204687                 
0.20625                  0.20625                  
0.207813                 0.207812                 
0.209375                 0.209375                 
0.210938                 0.210937                 
0.2125                   0.2125                   
0.214062                 0.214062                 
0.215625                 0.215625                 
0.217188                 0.217187                 
0.21875                  0.21875                  
0.220312                 0.220312                 
0.221875                 0.221875                 
0.223438                 0.223437                 
0.225                    0.225                    
0.226562                 0.226562                 
0.228125                 0.228125                 
0.229687                 0.229687                 
0.23125                  0.23125                  
0.232813                 0.232812                 
0.234375                 0.234375                 
0.235937                 0.235937                 
0.2375                   0.2375                   
0.239063                 0.239062                 
0.240625                 0.240625                 
0.242188                 0.242187                 
0.24375                  0.24375                  
0.245312                 0.245312                 
0.246875                 0.246875                 
0.248438                 0.248437                 
0.25                     0.25                     
0.251563                 0.251562                 
0.253125                 0.253125                 
0.254688                 0.254687                 
