#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1000, beta=1, gamma=0.
#1-x_j/L                 2-Value                  
0.27182                  0.271721                 
0.274314                 0.274215                 
0.276808                 0.276708                 
0.279302                 0.279201                 
0.281796                 0.281694                 
0.284289                 0.284188                 
0.286783                 0.286681                 
0.289277                 0.289174                 
0.291771                 0.291667                 
0.294264                 0.294161                 
0.296758                 0.296654                 
0.299252                 0.299147                 
0.301746                 0.30164                  
0.304239                 0.304134                 
0.306733                 0.306627                 
0.309227                 0.30912                  
0.311721                 0.311613                 
0.314214                 0.314107                 
0.316708                 0.3166                   
0.319202                 0.319093                 
0.321696                 0.321587                 
0.32419                  0.32408                  
0.326683                 0.326573                 
0.329177                 0.329067                 
0.331671                 0.33156                  
0.334165                 0.334053                 
0.336658                 0.336547                 
0.339152                 0.33904                  
0.341646                 0.341533                 
0.34414                  0.344027                 
0.346633                 0.34652                  
0.349127                 0.349014                 
0.351621                 0.351507                 
0.354115                 0.354                    
0.356608                 0.356494                 
0.359102                 0.358987                 
0.361596                 0.361481                 
0.36409                  0.363974                 
0.366584                 0.366467                 
0.369077                 0.368961                 
0.371571                 0.371454                 
0.374065                 0.373948                 
0.376559                 0.376441                 
0.379052                 0.378935                 
0.381546                 0.381428                 
0.38404                  0.383922                 
0.386534                 0.386415                 
0.389027                 0.388909                 
0.391521                 0.391402                 
0.394015                 0.393896                 
0.396509                 0.396389                 
0.399002                 0.398883                 
0.401496                 0.401376                 
0.40399                  0.40387                  
0.406484                 0.406363                 
0.408978                 0.408857                 
0.411471                 0.41135                  
0.413965                 0.413844                 
0.416459                 0.416337                 
0.418953                 0.418831                 
0.421446                 0.421324                 
0.42394                  0.423818                 
0.426434                 0.426312                 
0.428928                 0.428805                 
0.431421                 0.431299                 
0.433915                 0.433792                 
0.436409                 0.436286                 
0.438903                 0.43878                  
0.441397                 0.441273                 
0.44389                  0.443767                 
0.446384                 0.44626                  
0.448878                 0.448754                 
0.451372                 0.451248                 
0.453865                 0.453741                 
0.456359                 0.456235                 
0.458853                 0.458729                 
0.461347                 0.461222                 
0.46384                  0.463716                 
0.466334                 0.46621                  
0.468828                 0.468703                 
0.471322                 0.471197                 
0.473815                 0.473691                 
0.476309                 0.476185                 
0.478803                 0.478678                 
0.481297                 0.481172                 
0.483791                 0.483666                 
0.486284                 0.486159                 
0.488778                 0.488653                 
0.491272                 0.491147                 
0.493766                 0.493641                 
0.496259                 0.496134                 
0.498753                 0.498628                 
0.501247                 0.501122                 
0.503741                 0.503616                 
0.506234                 0.506109                 
0.508728                 0.508603                 
0.511222                 0.511097                 
0.513716                 0.513591                 
0.516209                 0.516085                 
0.518703                 0.518578                 
0.521197                 0.521072                 
0.523691                 0.523566                 
0.526185                 0.52606                  
0.528678                 0.528554                 
0.531172                 0.531048                 
0.533666                 0.533541                 
0.53616                  0.536035                 
0.538653                 0.538529                 
0.541147                 0.541023                 
0.543641                 0.543517                 
0.546135                 0.546011                 
0.548628                 0.548505                 
0.551122                 0.550998                 
0.553616                 0.553492                 
0.55611                  0.555986                 
0.558603                 0.55848                  
0.561097                 0.560974                 
0.563591                 0.563468                 
0.566085                 0.565962                 
0.568579                 0.568456                 
0.571072                 0.57095                  
0.573566                 0.573444                 
0.57606                  0.575938                 
0.578554                 0.578432                 
0.581047                 0.580926                 
0.583541                 0.58342                  
0.586035                 0.585914                 
0.588529                 0.588408                 
0.591022                 0.590902                 
0.593516                 0.593396                 
0.59601                  0.59589                  
0.598504                 0.598384                 
0.600998                 0.600878                 
0.603491                 0.603372                 
0.605985                 0.605866                 
0.608479                 0.60836                  
0.610973                 0.610854                 
0.613466                 0.613348                 
0.61596                  0.615842                 
0.618454                 0.618336                 
0.620948                 0.62083                  
0.623441                 0.623324                 
0.625935                 0.625818                 
0.628429                 0.628312                 
0.630923                 0.630806                 
0.633416                 0.6333                   
0.63591                  0.635794                 
0.638404                 0.638289                 
0.640898                 0.640783                 
0.643392                 0.643277                 
0.645885                 0.645771                 
0.648379                 0.648265                 
0.650873                 0.650759                 
0.653367                 0.653253                 
0.65586                  0.655747                 
0.658354                 0.658242                 
0.660848                 0.660736                 
0.663342                 0.66323                  
0.665835                 0.665724                 
0.668329                 0.668218                 
0.670823                 0.670713                 
0.673317                 0.673207                 
0.67581                  0.675701                 
0.678304                 0.678195                 
0.680798                 0.680689                 
0.683292                 0.683184                 
0.685786                 0.685678                 
0.688279                 0.688172                 
0.690773                 0.690666                 
0.693267                 0.693161                 
0.695761                 0.695655                 
0.698254                 0.698149                 
0.700748                 0.700643                 
0.703242                 0.703138                 
0.705736                 0.705632                 
0.708229                 0.708126                 
0.710723                 0.71062                  
0.713217                 0.713115                 
0.715711                 0.715609                 
0.718204                 0.718103                 
0.720698                 0.720598                 
0.723192                 0.723092                 
0.725686                 0.725586                 
0.72818                  0.728081                 
0.730673                 0.730575                 
0.733167                 0.733069                 
0.735661                 0.735564                 
0.738155                 0.738058                 
0.740648                 0.740552                 
0.743142                 0.743047                 
0.745636                 0.745541                 
0.74813                  0.748035                 
0.750623                 0.75053                  
0.753117                 0.753024                 
0.755611                 0.755519                 
0.758105                 0.758013                 
0.760599                 0.760507                 
0.763092                 0.763002                 
0.765586                 0.765496                 
0.76808                  0.767991                 
0.770574                 0.770485                 
0.773067                 0.77298                  
0.775561                 0.775474                 
0.778055                 0.777969                 
0.780549                 0.780463                 
0.783042                 0.782957                 
0.785536                 0.785452                 
0.78803                  0.787946                 
0.790524                 0.790441                 
0.793017                 0.792935                 
0.795511                 0.79543                  
0.798005                 0.797924                 
0.800499                 0.800419                 
0.802993                 0.802913                 
0.805486                 0.805408                 
0.80798                  0.807902                 
0.810474                 0.810397                 
0.812968                 0.812892                 
0.815461                 0.815386                 
0.817955                 0.817881                 
0.820449                 0.820375                 
0.822943                 0.82287                  
0.825436                 0.825364                 
0.82793                  0.827859                 
0.830424                 0.830354                 
0.832918                 0.832848                 
0.835411                 0.835343                 
0.837905                 0.837837                 
0.840399                 0.840332                 
0.842893                 0.842827                 
0.845387                 0.845321                 
0.84788                  0.847816                 
0.850374                 0.85031                  
0.852868                 0.852805                 
0.855362                 0.8553                   
0.857855                 0.857794                 
0.860349                 0.860289                 
0.862843                 0.862784                 
0.865337                 0.865278                 
0.86783                  0.867773                 
0.870324                 0.870268                 
0.872818                 0.872762                 
0.875312                 0.875257                 
0.877805                 0.877752                 
0.880299                 0.880247                 
0.882793                 0.882741                 
0.885287                 0.885236                 
0.887781                 0.887731                 
0.890274                 0.890225                 
0.892768                 0.89272                  
0.895262                 0.895215                 
0.897756                 0.89771                  
0.900249                 0.900204                 
0.902743                 0.902699                 
0.905237                 0.905194                 
0.907731                 0.907689                 
0.910224                 0.910184                 
0.912718                 0.912678                 
0.915212                 0.915173                 
0.917706                 0.917668                 
0.9202                   0.920163                 
0.922693                 0.922658                 
0.925187                 0.925152                 
0.927681                 0.927647                 
0.930175                 0.930142                 
0.932668                 0.932637                 
0.935162                 0.935132                 
0.937656                 0.937627                 
0.94015                  0.940121                 
0.942643                 0.942616                 
0.945137                 0.945111                 
0.947631                 0.947606                 
0.950125                 0.950101                 
0.952618                 0.952596                 
0.955112                 0.955091                 
0.957606                 0.957586                 
0.9601                   0.960081                 
0.962594                 0.962576                 
0.965087                 0.96507                  
0.967581                 0.967565                 
0.970075                 0.97006                  
0.972569                 0.972555                 
0.975062                 0.97505                  
0.977556                 0.977545                 
0.98005                  0.98004                  
0.982544                 0.982535                 
0.985037                 0.98503                  
0.987531                 0.987525                 
0.990025                 0.99002                  
0.992519                 0.992515                 
0.995012                 0.99501                  
0.997506                 0.997505                 
1                        1                        
