#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=21, gamma=0.
#1-x_j/L                 2-Value                  
0.1125                   7.27843e-09              
0.114063                 7.54649e-09              
0.115625                 7.82349e-09              
0.117188                 8.10974e-09              
0.11875                  8.40553e-09              
0.120313                 8.7112e-09               
0.121875                 9.02706e-09              
0.123438                 9.35346e-09              
0.125                    9.69075e-09              
0.126562                 1.00393e-08              
0.128125                 1.03995e-08              
0.129688                 1.07716e-08              
0.13125                  1.11562e-08              
0.132812                 1.15537e-08              
0.134375                 1.19644e-08              
0.135938                 1.23888e-08              
0.1375                   1.28273e-08              
0.139063                 1.32805e-08              
0.140625                 1.37488e-08              
0.142187                 1.42327e-08              
0.14375                  1.47328e-08              
0.145313                 1.52496e-08              
0.146875                 1.57835e-08              
0.148438                 1.63354e-08              
0.15                     1.69056e-08              
0.151563                 1.74948e-08              
0.153125                 1.81037e-08              
0.154688                 1.87329e-08              
0.15625                  1.93831e-08              
0.157813                 2.0055e-08               
0.159375                 2.07493e-08              
0.160938                 2.14668e-08              
0.1625                   2.22082e-08              
0.164062                 2.29744e-08              
0.165625                 2.37661e-08              
0.167188                 2.45842e-08              
0.16875                  2.54296e-08              
0.170313                 2.63033e-08              
0.171875                 2.7206e-08               
0.173438                 2.81389e-08              
0.175                    2.91029e-08              
0.176563                 3.00991e-08              
0.178125                 3.11285e-08              
0.179688                 3.21922e-08              
0.18125                  3.32914e-08              
0.182813                 3.44273e-08              
0.184375                 3.56011e-08              
0.185938                 3.68141e-08              
0.1875                   3.80675e-08              
0.189063                 3.93628e-08              
0.190625                 4.07012e-08              
0.192188                 4.20843e-08              
0.19375                  4.35136e-08              
0.195312                 4.49905e-08              
0.196875                 4.65167e-08              
0.198438                 4.80938e-08              
0.2                      4.97235e-08              
0.201563                 5.14076e-08              
0.203125                 5.31479e-08              
0.204688                 5.49463e-08              
0.20625                  5.68046e-08              
0.207813                 5.87249e-08              
0.209375                 6.07093e-08              
0.210938                 6.27599e-08              
0.2125                   6.48789e-08              
0.214063                 6.70687e-08              
0.215625                 6.93314e-08              
0.217188                 7.16697e-08              
0.21875                  7.40859e-08              
0.220313                 7.65828e-08              
0.221875                 7.91629e-08              
0.223438                 8.18292e-08              
0.225                    8.45843e-08              
0.226562                 8.74314e-08              
0.228125                 9.03735e-08              
0.229688                 9.34138e-08              
0.23125                  9.65554e-08              
0.232813                 9.98019e-08              
0.234375                 1.03157e-07              
0.235938                 1.06623e-07              
0.2375                   1.10206e-07              
0.239063                 1.13908e-07              
0.240625                 1.17733e-07              
0.242188                 1.21686e-07              
0.24375                  1.25771e-07              
0.245313                 1.29992e-07              
0.246875                 1.34354e-07              
0.248438                 1.38861e-07              
0.25                     1.43519e-07              
0.251563                 1.48332e-07              
0.253125                 1.53306e-07              
0.254688                 1.58446e-07              
0.25625                  1.63757e-07              
0.257812                 1.69245e-07              
0.259375                 1.74917e-07              
0.260937                 1.80778e-07              
0.2625                   1.86834e-07              
0.264063                 1.93092e-07              
0.265625                 1.99559e-07              
0.267188                 2.06242e-07              
0.26875                  2.13148e-07              
0.270313                 2.20284e-07              
0.271875                 2.27658e-07              
0.273438                 2.35278e-07              
0.275                    2.43152e-07              
0.276562                 2.51289e-07              
0.278125                 2.59698e-07              
0.279688                 2.68387e-07              
0.28125                  2.77366e-07              
0.282813                 2.86644e-07              
0.284375                 2.96232e-07              
0.285938                 3.0614e-07               
0.2875                   3.16379e-07              
0.289062                 3.26959e-07              
0.290625                 3.37891e-07              
0.292187                 3.49189e-07              
0.29375                  3.60864e-07              
0.295313                 3.72928e-07              
0.296875                 3.85394e-07              
0.298438                 3.98276e-07              
0.3                      4.11589e-07              
0.301563                 4.25345e-07              
0.303125                 4.3956e-07               
0.304688                 4.54249e-07              
0.30625                  4.69429e-07              
0.307813                 4.85115e-07              
0.309375                 5.01324e-07              
0.310938                 5.18073e-07              
0.3125                   5.35382e-07              
0.314063                 5.53268e-07              
0.315625                 5.71751e-07              
0.317188                 5.9085e-07               
0.31875                  6.10587e-07              
0.320312                 6.30981e-07              
0.321875                 6.52057e-07              
0.323438                 6.73835e-07              
0.325                    6.9634e-07               
0.326563                 7.19596e-07              
0.328125                 7.43627e-07              
0.329688                 7.6846e-07               
0.33125                  7.94122e-07              
0.332813                 8.2064e-07               
0.334375                 8.48042e-07              
0.335938                 8.76359e-07              
0.3375                   9.0562e-07               
0.339063                 9.35857e-07              
0.340625                 9.67103e-07              
0.342188                 9.99392e-07              
0.34375                  1.03276e-06              
0.345313                 1.06724e-06              
0.346875                 1.10286e-06              
0.348438                 1.13968e-06              
0.35                     1.17773e-06              
0.351562                 1.21704e-06              
0.353125                 1.25767e-06              
0.354688                 1.29965e-06              
0.35625                  1.34303e-06              
0.357813                 1.38786e-06              
0.359375                 1.43419e-06              
0.360938                 1.48206e-06              
0.3625                   1.53153e-06              
0.364063                 1.58264e-06              
0.365625                 1.63547e-06              
0.367188                 1.69005e-06              
0.36875                  1.74646e-06              
0.370313                 1.80475e-06              
0.371875                 1.86498e-06              
0.373438                 1.92722e-06              
0.375                    1.99154e-06              
0.376563                 2.058e-06                
0.378125                 2.12668e-06              
0.379688                 2.19766e-06              
0.38125                  2.271e-06                
0.382812                 2.34678e-06              
0.384375                 2.4251e-06               
0.385938                 2.50603e-06              
0.3875                   2.58965e-06              
0.389063                 2.67607e-06              
0.390625                 2.76537e-06              
0.392188                 2.85765e-06              
0.39375                  2.95301e-06              
0.395313                 3.05155e-06              
0.396875                 3.15337e-06              
0.398438                 3.25859e-06              
0.4                      3.36733e-06              
0.401563                 3.47969e-06              
0.403125                 3.5958e-06               
0.404688                 3.71578e-06              
0.40625                  3.83976e-06              
0.407813                 3.96788e-06              
0.409375                 4.10028e-06              
0.410938                 4.23709e-06              
0.4125                   4.37847e-06              
0.414062                 4.52456e-06              
0.415625                 4.67552e-06              
0.417188                 4.83153e-06              
0.41875                  4.99273e-06              
0.420313                 5.15932e-06              
0.421875                 5.33146e-06              
0.423438                 5.50934e-06              
0.425                    5.69316e-06              
0.426563                 5.88311e-06              
0.428125                 6.0794e-06               
0.429688                 6.28223e-06              
0.43125                  6.49184e-06              
0.432813                 6.70843e-06              
0.434375                 6.93225e-06              
0.435938                 7.16354e-06              
0.4375                   7.40254e-06              
0.439063                 7.64951e-06              
0.440625                 7.90473e-06              
0.442188                 8.16846e-06              
0.44375                  8.44098e-06              
0.445312                 8.7226e-06               
0.446875                 9.01361e-06              
0.448438                 9.31434e-06              
0.45                     9.62509e-06              
0.451563                 9.94621e-06              
0.453125                 1.0278e-05               
0.454688                 1.06209e-05              
0.45625                  1.09753e-05              
0.457813                 1.13414e-05              
0.459375                 1.17198e-05              
0.460938                 1.21108e-05              
0.4625                   1.25149e-05              
0.464063                 1.29324e-05              
0.465625                 1.33638e-05              
0.467188                 1.38097e-05              
0.46875                  1.42704e-05              
0.470313                 1.47465e-05              
0.471875                 1.52385e-05              
0.473438                 1.57468e-05              
0.475                    1.62722e-05              
0.476562                 1.68151e-05              
0.478125                 1.7376e-05               
0.479688                 1.79557e-05              
0.48125                  1.85547e-05              
0.482813                 1.91738e-05              
0.484375                 1.98134e-05              
0.485938                 2.04744e-05              
0.4875                   2.11575e-05              
0.489063                 2.18633e-05              
0.490625                 2.25927e-05              
0.492188                 2.33464e-05              
0.49375                  2.41253e-05              
0.495313                 2.49301e-05              
0.496875                 2.57618e-05              
0.498438                 2.66213e-05              
0.5                      2.75094e-05              
0.501563                 2.84271e-05              
0.503125                 2.93755e-05              
0.504688                 3.03555e-05              
0.50625                  3.13682e-05              
0.507812                 3.24146e-05              
0.509375                 3.3496e-05               
0.510938                 3.46135e-05              
0.5125                   3.57682e-05              
0.514062                 3.69614e-05              
0.515625                 3.81945e-05              
0.517188                 3.94687e-05              
0.51875                  4.07854e-05              
0.520313                 4.2146e-05               
0.521875                 4.3552e-05               
0.523438                 4.5005e-05               
0.525                    4.65063e-05              
0.526563                 4.80578e-05              
0.528125                 4.96611e-05              
0.529687                 5.13178e-05              
0.53125                  5.30298e-05              
0.532813                 5.47988e-05              
0.534375                 5.6627e-05               
0.535938                 5.85161e-05              
0.5375                   6.04682e-05              
0.539062                 6.24854e-05              
0.540625                 6.457e-05                
0.542188                 6.6724e-05               
0.54375                  6.895e-05                
0.545312                 7.12502e-05              
0.546875                 7.36271e-05              
0.548438                 7.60833e-05              
0.55                     7.86215e-05              
0.551563                 8.12443e-05              
0.553125                 8.39546e-05              
0.554688                 8.67554e-05              
0.55625                  8.96496e-05              
0.557813                 9.26403e-05              
0.559375                 9.57308e-05              
0.560937                 9.89244e-05              
0.5625                   0.000102225              
0.564063                 0.000105635              
0.565625                 0.000109159              
0.567188                 0.0001128                
0.56875                  0.000116563              
0.570312                 0.000120452              
0.571875                 0.00012447               
0.573438                 0.000128623              
0.575                    0.000132913              
0.576562                 0.000137347              
0.578125                 0.000141929              
0.579688                 0.000146664              
0.58125                  0.000151557              
0.582813                 0.000156613              
0.584375                 0.000161837              
0.585938                 0.000167236              
0.5875                   0.000172815              
0.589063                 0.00017858               
0.590625                 0.000184538              
0.592187                 0.000190694              
0.59375                  0.000197056              
0.595313                 0.000203629              
0.596875                 0.000210423              
0.598438                 0.000217442              
0.6                      0.000224696              
0.601562                 0.000232192              
0.603125                 0.000239938              
0.604688                 0.000247942              
0.60625                  0.000256214              
0.607813                 0.000264761              
0.609375                 0.000273593              
0.610938                 0.00028272               
0.6125                   0.000292152              
0.614063                 0.000301898              
0.615625                 0.000311969              
0.617188                 0.000322377              
0.61875                  0.000333131              
0.620313                 0.000344244              
0.621875                 0.000355728              
0.623438                 0.000367595              
0.625                    0.000379858              
0.626563                 0.00039253               
0.628125                 0.000405625              
0.629688                 0.000419157              
0.63125                  0.00043314               
0.632812                 0.000447589              
0.634375                 0.000462521              
0.635938                 0.000477951              
0.6375                   0.000493895              
0.639063                 0.000510371              
0.640625                 0.000527397              
0.642188                 0.000544991              
0.64375                  0.000563172              
0.645313                 0.000581959              
0.646875                 0.000601373              
0.648438                 0.000621435              
0.65                     0.000642166              
0.651563                 0.000663589              
0.653125                 0.000685726              
0.654688                 0.000708602              
0.65625                  0.000732241              
0.657813                 0.000756668              
0.659375                 0.000781911              
0.660938                 0.000807995              
0.6625                   0.00083495               
0.664062                 0.000862803              
0.665625                 0.000891586              
0.667188                 0.00092133               
0.66875                  0.000952065              
0.670313                 0.000983826              
0.671875                 0.00101665               
0.673438                 0.00105056               
0.675                    0.00108561               
0.676563                 0.00112182               
0.678125                 0.00115925               
0.679688                 0.00119792               
0.68125                  0.00123788               
0.682813                 0.00127918               
0.684375                 0.00132185               
0.685938                 0.00136595               
0.6875                   0.00141152               
0.689063                 0.0014586                
0.690625                 0.00150726               
0.692188                 0.00155754               
0.69375                  0.0016095                
0.695312                 0.0016632                
0.696875                 0.00171868               
0.698438                 0.00177602               
0.7                      0.00183526               
0.701563                 0.00189649               
0.703125                 0.00195975               
0.704688                 0.00202513               
0.70625                  0.00209269               
0.707813                 0.0021625                
0.709375                 0.00223464               
0.710938                 0.00230919               
0.7125                   0.00238622               
0.714063                 0.00246583               
0.715625                 0.00254809               
0.717188                 0.00263309               
0.71875                  0.00272093               
0.720313                 0.0028117                
0.721875                 0.0029055                
0.723438                 0.00300243               
0.725                    0.00310259               
0.726562                 0.00320609               
0.728125                 0.00331304               
0.729688                 0.00342356               
0.73125                  0.00353777               
0.732813                 0.00365579               
0.734375                 0.00377775               
0.735938                 0.00390378               
0.7375                   0.004034                 
0.739063                 0.00416858               
0.740625                 0.00430764               
0.742188                 0.00445134               
0.74375                  0.00459984               
0.745313                 0.00475329               
0.746875                 0.00491186               
0.748438                 0.00507572               
0.75                     0.00524504               
0.751563                 0.00542002               
0.753125                 0.00560083               
0.754688                 0.00578767               
0.75625                  0.00598074               
0.757812                 0.00618026               
0.759375                 0.00638643               
0.760938                 0.00659948               
0.7625                   0.00681964               
0.764063                 0.00704714               
0.765625                 0.00728224               
0.767188                 0.00752517               
0.76875                  0.00777621               
0.770313                 0.00803562               
0.771875                 0.00830369               
0.773438                 0.0085807                
0.775                    0.00886695               
0.776563                 0.00916275               
0.778125                 0.00946842               
0.779688                 0.00978428               
0.78125                  0.0101107                
0.782813                 0.010448                 
0.784375                 0.0107965                
0.785938                 0.0111567                
0.7875                   0.0115289                
0.789062                 0.0119135                
0.790625                 0.0123109                
0.792188                 0.0127216                
0.79375                  0.013146                 
0.795313                 0.0135845                
0.796875                 0.0140377                
0.798438                 0.014506                 
0.8                      0.0149899                
0.801563                 0.01549                  
0.803125                 0.0160067                
0.804688                 0.0165407                
0.80625                  0.0170925                
0.807813                 0.0176627                
0.809375                 0.0182519                
0.810938                 0.0188608                
0.8125                   0.01949                  
0.814063                 0.0201402                
0.815625                 0.0208121                
0.817188                 0.0215063                
0.81875                  0.0222238                
0.820312                 0.0229652                
0.821875                 0.0237313                
0.823438                 0.024523                 
0.825                    0.025341                 
0.826563                 0.0261864                
0.828125                 0.02706                  
0.829688                 0.0279627                
0.83125                  0.0288955                
0.832813                 0.0298595                
0.834375                 0.0308556                
0.835938                 0.0318849                
0.8375                   0.0329486                
0.839063                 0.0340478                
0.840625                 0.0351836                
0.842188                 0.0363573                
0.84375                  0.0375702                
0.845313                 0.0388235                
0.846875                 0.0401187                
0.848438                 0.041457                 
0.85                     0.04284                  
0.851562                 0.0442691                
0.853125                 0.045746                 
0.854688                 0.047272                 
0.85625                  0.048849                 
0.857813                 0.0504786                
0.859375                 0.0521626                
0.860938                 0.0539027                
0.8625                   0.0557009                
0.864063                 0.0575591                
0.865625                 0.0594792                
0.867188                 0.0614634                
0.86875                  0.0635138                
0.870313                 0.0656326                
0.871875                 0.0678221                
0.873438                 0.0700847                
0.875                    0.0724227                
0.876563                 0.0748387                
0.878125                 0.0773353                
0.879688                 0.0799152                
0.88125                  0.0825811                
0.882812                 0.085336                 
0.884375                 0.0881828                
0.885938                 0.0911246                
0.8875                   0.0941645                
0.889063                 0.0973058                
0.890625                 0.100552                 
0.892188                 0.103906                 
0.89375                  0.107373                 
0.895313                 0.110955                 
0.896875                 0.114656                 
0.898438                 0.118481                 
0.9                      0.122433                 
0.901563                 0.126518                 
0.903125                 0.130738                 
0.904688                 0.1351                   
0.90625                  0.139607                 
0.907813                 0.144264                 
0.909375                 0.149076                 
0.910938                 0.15405                  
0.9125                   0.159189                 
0.914062                 0.164499                 
0.915625                 0.169987                 
0.917188                 0.175658                 
0.91875                  0.181518                 
0.920313                 0.187573                 
0.921875                 0.19383                  
0.923438                 0.200296                 
0.925                    0.206978                 
0.926563                 0.213883                 
0.928125                 0.221018                 
0.929688                 0.228391                 
0.93125                  0.23601                  
0.932813                 0.243884                 
0.934375                 0.25202                  
0.935938                 0.260427                 
0.9375                   0.269115                 
0.939063                 0.278092                 
0.940625                 0.287369                 
0.942188                 0.296956                 
0.94375                  0.306862                 
0.945312                 0.317099                 
0.946875                 0.327678                 
0.948438                 0.338609                 
0.95                     0.349905                 
0.951563                 0.361578                 
0.953125                 0.37364                  
0.954688                 0.386104                 
0.95625                  0.398985                 
0.957813                 0.412295                 
0.959375                 0.426049                 
0.960938                 0.440262                 
0.9625                   0.454949                 
0.964063                 0.470126                 
0.965625                 0.485809                 
0.967188                 0.502015                 
0.96875                  0.518763                 
0.970313                 0.536068                 
0.971875                 0.553952                 
0.973438                 0.572431                 
0.975                    0.591527                 
0.976562                 0.611261                 
0.978125                 0.631652                 
0.979688                 0.652724                 
0.98125                  0.674499                 
0.982813                 0.697                    
0.984375                 0.720252                 
0.985938                 0.744279                 
0.9875                   0.769108                 
0.989063                 0.794766                 
0.990625                 0.821279                 
0.992188                 0.848676                 
0.99375                  0.876988                 
0.995313                 0.906244                 
0.996875                 0.936476                 
0.998438                 0.967717                 
1                        1                        
