#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=21, gamma=0.
#1-x_j/L                 2-Value                  
0                        0                        
0.00332226               5.43266e-11              
0.00664452               1.1258e-10               
0.00996678               1.75046e-10              
0.013289                 2.42026e-10              
0.0166113                3.13849e-10              
0.0199336                3.90864e-10              
0.0232558                4.73447e-10              
0.0265781                5.62e-10                 
0.0299003                6.56954e-10              
0.0332226                7.58774e-10              
0.0365449                8.67954e-10              
0.0398671                9.85027e-10              
0.0431894                1.11056e-09              
0.0465116                1.24518e-09              
0.0498339                1.38952e-09              
0.0531561                1.5443e-09               
0.0564784                1.71027e-09              
0.0598007                1.88823e-09              
0.0631229                2.07907e-09              
0.0664452                2.2837e-09               
0.0697674                2.50312e-09              
0.0730897                2.73841e-09              
0.076412                 2.99071e-09              
0.0797342                3.26124e-09              
0.0830565                3.55134e-09              
0.0863787                3.8624e-09               
0.089701                 4.19596e-09              
0.0930233                4.55363e-09              
0.0963455                4.93716e-09              
0.0996678                5.34842e-09              
0.10299                  5.7894e-09               
0.106312                 6.26227e-09              
0.109635                 6.76933e-09              
0.112957                 7.31304e-09              
0.116279                 7.89606e-09              
0.119601                 8.52123e-09              
0.122924                 9.19159e-09              
0.126246                 9.91042e-09              
0.129568                 1.06812e-08              
0.13289                  1.15077e-08              
0.136213                 1.2394e-08               
0.139535                 1.33444e-08              
0.142857                 1.43634e-08              
0.146179                 1.54561e-08              
0.149502                 1.66279e-08              
0.152824                 1.78843e-08              
0.156146                 1.92315e-08              
0.159468                 2.06762e-08              
0.162791                 2.22253e-08              
0.166113                 2.38864e-08              
0.169435                 2.56676e-08              
0.172757                 2.75775e-08              
0.17608                  2.96255e-08              
0.179402                 3.18216e-08              
0.182724                 3.41765e-08              
0.186047                 3.67016e-08              
0.189369                 3.94092e-08              
0.192691                 4.23126e-08              
0.196013                 4.54258e-08              
0.199336                 4.87642e-08              
0.202658                 5.23438e-08              
0.20598                  5.61823e-08              
0.209302                 6.02983e-08              
0.212625                 6.47118e-08              
0.215947                 6.94443e-08              
0.219269                 7.4519e-08               
0.222591                 7.99606e-08              
0.225914                 8.57956e-08              
0.229236                 9.20523e-08              
0.232558                 9.87614e-08              
0.23588                  1.05956e-07              
0.239203                 1.1367e-07               
0.242525                 1.21942e-07              
0.245847                 1.30811e-07              
0.249169                 1.40322e-07              
0.252492                 1.50521e-07              
0.255814                 1.61457e-07              
0.259136                 1.73184e-07              
0.262458                 1.85758e-07              
0.265781                 1.99241e-07              
0.269103                 2.13699e-07              
0.272425                 2.29202e-07              
0.275748                 2.45826e-07              
0.27907                  2.63652e-07              
0.282392                 2.82766e-07              
0.285714                 3.03262e-07              
0.289037                 3.2524e-07               
0.292359                 3.48806e-07              
0.295681                 3.74077e-07              
0.299003                 4.01174e-07              
0.302326                 4.3023e-07               
0.305648                 4.61386e-07              
0.30897                  4.94795e-07              
0.312292                 5.30619e-07              
0.315615                 5.69032e-07              
0.318937                 6.10223e-07              
0.322259                 6.54391e-07              
0.325581                 7.01752e-07              
0.328904                 7.52537e-07              
0.332226                 8.06994e-07              
0.335548                 8.65386e-07              
0.33887                  9.28001e-07              
0.342193                 9.95141e-07              
0.345515                 1.06714e-06              
0.348837                 1.14433e-06              
0.352159                 1.22711e-06              
0.355482                 1.31588e-06              
0.358804                 1.41106e-06              
0.362126                 1.51312e-06              
0.365449                 1.62256e-06              
0.368771                 1.73991e-06              
0.372093                 1.86574e-06              
0.375415                 2.00067e-06              
0.378738                 2.14536e-06              
0.38206                  2.3005e-06               
0.385382                 2.46686e-06              
0.388704                 2.64524e-06              
0.392027                 2.83652e-06              
0.395349                 3.04163e-06              
0.398671                 3.26157e-06              
0.401993                 3.4974e-06               
0.405316                 3.75029e-06              
0.408638                 4.02145e-06              
0.41196                  4.31222e-06              
0.415282                 4.624e-06                
0.418605                 4.95833e-06              
