#Details of numerical method ADR equation through Gauss-Seidel algorithm for alpha=1, beta=21, gamma=0.
#1-x_j/L                 2-Value                  
0.572139                 0.000124243              
0.577114                 0.000137939              
0.58209                  0.000153145              
0.587065                 0.000170027              
0.59204                  0.00018877               
0.597015                 0.00020958               
0.60199                  0.000232683              
0.606965                 0.000258334              
0.61194                  0.000286811              
0.616915                 0.000318429              
0.621891                 0.000353531              
0.626866                 0.000392503              
0.631841                 0.000435771              
0.636816                 0.000483809              
0.641791                 0.000537143              
0.646766                 0.000596356              
0.651741                 0.000662096              
0.656716                 0.000735083              
0.661692                 0.000816116              
0.666667                 0.000906082              
0.671642                 0.00100597               
0.676617                 0.00111686               
0.681592                 0.00123998               
0.686567                 0.00137667               
0.691542                 0.00152843               
0.696517                 0.00169692               
0.701493                 0.00188398               
0.706468                 0.00209166               
0.711443                 0.00232224               
0.716418                 0.00257823               
0.721393                 0.00286245               
0.726368                 0.00317799               
0.731343                 0.00352832               
0.736318                 0.00391727               
0.741294                 0.0043491                
0.746269                 0.00482853               
0.751244                 0.00536081               
0.756219                 0.00595176               
0.761194                 0.00660786               
0.766169                 0.00733629               
0.771144                 0.00814501               
0.776119                 0.00904289               
0.781095                 0.0100397                
0.78607                  0.0111465                
0.791045                 0.0123752                
0.79602                  0.0137394                
0.800995                 0.015254                 
0.80597                  0.0169356                
0.810945                 0.0188025                
0.81592                  0.0208752                
0.820896                 0.0231764                
0.825871                 0.0257313                
0.830846                 0.0285678                
0.835821                 0.031717                 
0.840796                 0.0352134                
0.845771                 0.0390951                
0.850746                 0.0434048                
0.855721                 0.0481896                
0.860697                 0.0535019                
0.865672                 0.0593997                
0.870647                 0.0659477                
0.875622                 0.0732175                
0.880597                 0.0812888                
0.885572                 0.0902497                
0.890547                 0.100199                 
0.895522                 0.111244                 
0.900498                 0.123507                 
0.905473                 0.137122                 
0.910448                 0.152238                 
0.915423                 0.16902                  
0.920398                 0.187652                 
0.925373                 0.208338                 
0.930348                 0.231305                 
0.935323                 0.256803                 
0.940299                 0.285112                 
0.945274                 0.316542                 
0.950249                 0.351436                 
0.955224                 0.390177                 
0.960199                 0.433188                 
0.965174                 0.480941                 
0.970149                 0.533959                 
0.975124                 0.59282                  
0.9801                   0.658171                 
0.985075                 0.730725                 
0.99005                  0.811277                 
0.995025                 0.900709                 
1                        1                        
